"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
6566,09/09/25 08:15:00 PM,7.77,68.32,,,,
6567,09/09/25 08:30:00 PM,7.84,68.25,,,,
6568,09/09/25 08:45:00 PM,6.42,68.22,,,,
6569,09/09/25 09:00:00 PM,5.24,68.25,,,,
6570,09/09/25 09:15:00 PM,7.25,68.36,,,,
6571,09/09/25 09:30:00 PM,6.46,68.40,,,,
6572,09/09/25 09:45:00 PM,7.92,68.43,,,,
6573,09/09/25 10:00:00 PM,9.16,68.47,,,,
6574,09/09/25 10:15:00 PM,8.49,68.47,,,,
6575,09/09/25 10:30:00 PM,7.89,68.50,,,,
6576,09/09/25 10:45:00 PM,8.44,68.54,,,,
6577,09/09/25 11:00:00 PM,9.12,68.50,,,,
6578,09/09/25 11:15:00 PM,8.45,68.54,,,,
6579,09/09/25 11:30:00 PM,8.60,68.58,,,,
6580,09/09/25 11:45:00 PM,7.71,68.54,,,,
6581,09/10/25 12:00:00 AM,8.66,68.54,,,,
6582,09/10/25 12:15:00 AM,8.24,68.47,,,,
6583,09/10/25 12:30:00 AM,8.22,68.40,,,,
6584,09/10/25 12:45:00 AM,8.57,68.36,,,,
6585,09/10/25 01:00:00 AM,9.29,68.36,,,,
6586,09/10/25 01:15:00 AM,9.37,68.36,,,,
6587,09/10/25 01:30:00 AM,10.10,68.36,,,,
6588,09/10/25 01:45:00 AM,9.72,68.29,,,,
6589,09/10/25 02:00:00 AM,9.56,68.29,,,,
6590,09/10/25 02:15:00 AM,8.78,68.25,,,,
6591,09/10/25 02:30:00 AM,9.19,68.18,,,,
6592,09/10/25 02:45:00 AM,10.13,68.18,,,,
6593,09/10/25 03:00:00 AM,10.85,68.22,,,,
6594,09/10/25 03:15:00 AM,9.80,68.22,,,,
6595,09/10/25 03:30:00 AM,9.64,68.22,,,,
6596,09/10/25 03:45:00 AM,9.83,68.25,,,,
6597,09/10/25 04:00:00 AM,9.64,68.25,,,,
6598,09/10/25 04:15:00 AM,9.18,68.25,,,,
6599,09/10/25 04:30:00 AM,9.43,68.22,,,,
6600,09/10/25 04:45:00 AM,9.19,68.22,,,,
6601,09/10/25 05:00:00 AM,8.85,68.29,,,,
6602,09/10/25 05:15:00 AM,8.27,68.18,,,,
6603,09/10/25 05:30:00 AM,9.29,68.18,,,,
6604,09/10/25 05:45:00 AM,10.37,68.36,,,,
6605,09/10/25 06:00:00 AM,9.38,68.32,,,,
6606,09/10/25 06:15:00 AM,10.13,68.32,,,,
6607,09/10/25 06:30:00 AM,10.03,68.29,,,,
6608,09/10/25 06:45:00 AM,10.41,68.22,,,,
6609,09/10/25 07:00:00 AM,10.05,68.18,,,,
6610,09/10/25 07:15:00 AM,9.68,68.14,,,,
6611,09/10/25 07:30:00 AM,9.87,68.07,,,,
6612,09/10/25 07:45:00 AM,10.26,68.04,,,,
6613,09/10/25 08:00:00 AM,10.33,67.96,,,,
6614,09/10/25 08:15:00 AM,10.29,67.96,,,,
6615,09/10/25 08:30:00 AM,10.15,67.93,,,,
6616,09/10/25 08:45:00 AM,10.03,67.93,,,,
6617,09/10/25 09:00:00 AM,10.21,67.93,,,,
6618,09/10/25 09:15:00 AM,9.99,67.93,,,,
6619,09/10/25 09:30:00 AM,10.05,67.96,,,,
6620,09/10/25 09:45:00 AM,10.22,68.00,,,,
6621,09/10/25 10:00:00 AM,10.27,68.04,,,,
6622,09/10/25 10:15:00 AM,9.92,68.04,,,,
6623,09/10/25 10:30:00 AM,9.35,68.00,,,,
6624,09/10/25 10:45:00 AM,9.84,67.96,,,,
6625,09/10/25 11:00:00 AM,10.03,67.96,,,,
6626,09/10/25 11:15:00 AM,9.69,67.96,,,,
6627,09/10/25 11:30:00 AM,9.50,68.00,,,,
6628,09/10/25 11:45:00 AM,9.34,68.00,,,,
6629,09/10/25 12:00:00 PM,9.21,68.04,,,,
6630,09/10/25 12:15:00 PM,9.25,68.07,,,,
6631,09/10/25 12:30:00 PM,9.48,68.07,,,,
6632,09/10/25 12:45:00 PM,10.37,68.11,,,,
6633,09/10/25 01:00:00 PM,9.95,68.14,,,,
6634,09/10/25 01:15:00 PM,9.90,68.14,,,,
6635,09/10/25 01:30:00 PM,9.89,68.22,,,,
6636,09/10/25 01:45:00 PM,9.99,68.22,,,,
6637,09/10/25 02:00:00 PM,9.95,68.25,,,,
6638,09/10/25 02:15:00 PM,9.89,68.25,,,,
6639,09/10/25 02:30:00 PM,10.15,68.32,,,,
6640,09/10/25 02:45:00 PM,10.33,68.40,,,,
6641,09/10/25 03:00:00 PM,10.32,68.47,,,,
6642,09/10/25 03:15:00 PM,9.95,68.47,,,,
6643,09/10/25 03:30:00 PM,9.72,68.40,,,,
6644,09/10/25 03:45:00 PM,10.51,68.36,,,,
6645,09/10/25 04:00:00 PM,9.45,68.32,,,,
6646,09/10/25 04:15:00 PM,9.72,68.32,,,,
6647,09/10/25 04:30:00 PM,9.37,68.29,,,,
6648,09/10/25 04:45:00 PM,9.42,68.29,,,,
6649,09/10/25 05:00:00 PM,10.37,68.29,,,,
6650,09/10/25 05:15:00 PM,9.83,68.29,,,,
6651,09/10/25 05:30:00 PM,9.92,68.32,,,,
6652,09/10/25 05:45:00 PM,10.33,68.32,,,,
6653,09/10/25 06:00:00 PM,10.27,68.36,,,,
6654,09/10/25 06:15:00 PM,9.33,68.40,,,,
6655,09/10/25 06:30:00 PM,9.70,68.40,,,,
6656,09/10/25 06:45:00 PM,10.74,68.43,,,,
6657,09/10/25 07:00:00 PM,10.95,68.43,,,,
6658,09/10/25 07:15:00 PM,10.91,68.47,,,,
6659,09/10/25 07:30:00 PM,10.75,68.47,,,,
6660,09/10/25 07:45:00 PM,10.61,68.47,,,,
6661,09/10/25 08:00:00 PM,9.93,68.47,,,,
6662,09/10/25 08:15:00 PM,9.52,68.43,,,,
6663,09/10/25 08:30:00 PM,9.85,68.43,,,,
6664,09/10/25 08:45:00 PM,10.17,68.43,,,,
6665,09/10/25 09:00:00 PM,10.74,68.47,,,,
6666,09/10/25 09:15:00 PM,10.50,68.47,,,,
6667,09/10/25 09:30:00 PM,10.27,68.43,,,,
6668,09/10/25 09:45:00 PM,10.43,68.47,,,,
6669,09/10/25 10:00:00 PM,9.55,68.47,,,,
6670,09/10/25 10:15:00 PM,8.60,68.47,,,,
6671,09/10/25 10:30:00 PM,8.01,68.43,,,,
6672,09/10/25 10:45:00 PM,8.22,68.40,,,,
6673,09/10/25 11:00:00 PM,7.88,68.32,,,,
6674,09/10/25 11:15:00 PM,7.85,68.32,,,,
6675,09/10/25 11:30:00 PM,7.93,68.29,,,,
6676,09/10/25 11:45:00 PM,8.34,68.32,,,,
6677,09/11/25 12:00:00 AM,9.37,68.36,,,,
6678,09/11/25 12:15:00 AM,9.21,68.40,,,,
6679,09/11/25 12:30:00 AM,9.42,68.43,,,,
6680,09/11/25 12:45:00 AM,8.04,68.36,,,,
6681,09/11/25 01:00:00 AM,8.08,68.36,,,,
6682,09/11/25 01:15:00 AM,6.75,68.40,,,,
6683,09/11/25 01:30:00 AM,8.33,68.43,,,,
6684,09/11/25 01:45:00 AM,9.08,68.43,,,,
6685,09/11/25 02:00:00 AM,9.01,68.40,,,,
6686,09/11/25 02:15:00 AM,8.45,68.40,,,,
6687,09/11/25 02:30:00 AM,9.61,68.43,,,,
6688,09/11/25 02:45:00 AM,9.71,68.43,,,,
6689,09/11/25 03:00:00 AM,9.74,68.40,,,,
6690,09/11/25 03:15:00 AM,9.33,68.40,,,,
6691,09/11/25 03:30:00 AM,9.29,68.36,,,,
6692,09/11/25 03:45:00 AM,9.09,68.36,,,,
6693,09/11/25 04:00:00 AM,8.99,68.36,,,,
6694,09/11/25 04:15:00 AM,8.18,68.36,,,,
6695,09/11/25 04:30:00 AM,8.24,68.36,,,,
6696,09/11/25 04:45:00 AM,7.39,68.32,,,,
6697,09/11/25 05:00:00 AM,8.18,68.36,,,,
6698,09/11/25 05:15:00 AM,8.52,68.32,,,,
6699,09/11/25 05:30:00 AM,8.63,68.36,,,,
6700,09/11/25 05:45:00 AM,8.96,68.36,,,,
6701,09/11/25 06:00:00 AM,8.56,68.36,,,,
6702,09/11/25 06:15:00 AM,9.07,68.36,,,,
6703,09/11/25 06:30:00 AM,9.71,68.36,,,,
6704,09/11/25 06:45:00 AM,8.56,68.29,,,,
6705,09/11/25 07:00:00 AM,9.01,68.32,,,,
6706,09/11/25 07:15:00 AM,9.30,68.29,,,,
6707,09/11/25 07:30:00 AM,9.17,68.25,,,,
6708,09/11/25 07:45:00 AM,9.25,68.25,,,,
6709,09/11/25 08:00:00 AM,9.75,68.22,,,,
6710,09/11/25 08:15:00 AM,8.96,68.22,,,,
6711,09/11/25 08:30:00 AM,9.23,68.22,,,,
6712,09/11/25 08:45:00 AM,9.04,68.22,,,,
6713,09/11/25 09:00:00 AM,9.43,68.22,,,,
6714,09/11/25 09:15:00 AM,9.84,68.14,,,,
6715,09/11/25 09:30:00 AM,10.80,68.11,,,,
6716,09/11/25 09:45:00 AM,10.76,68.07,,,,
6717,09/11/25 10:00:00 AM,10.86,68.07,,,,
6718,09/11/25 10:15:00 AM,11.24,68.11,,,,
6719,09/11/25 10:30:00 AM,11.41,68.14,,,,
6720,09/11/25 10:45:00 AM,11.25,68.22,,,,
6721,09/11/25 11:00:00 AM,10.52,68.25,,,,
6722,09/11/25 11:15:00 AM,10.88,68.25,,,,
6723,09/11/25 11:30:00 AM,11.08,68.25,,,,
6724,09/11/25 11:45:00 AM,10.85,68.29,,,,
6725,09/11/25 12:00:00 PM,10.81,68.43,,,,
6726,09/11/25 12:15:00 PM,10.78,68.47,,,,
6727,09/11/25 12:30:00 PM,10.68,68.50,,,,
6728,09/11/25 12:45:00 PM,10.99,68.76,,,,
6729,09/11/25 01:00:00 PM,11.11,68.94,,,,
6730,09/11/25 01:15:00 PM,11.49,69.37,,,,
6731,09/11/25 01:30:00 PM,11.55,69.58,,,,
6732,09/11/25 01:45:00 PM,11.36,69.66,,,,
6733,09/11/25 02:00:00 PM,11.63,69.80,,,,
6734,09/11/25 02:15:00 PM,11.61,69.94,,,,
6735,09/11/25 02:30:00 PM,11.56,69.98,,,,
6736,09/11/25 02:45:00 PM,11.60,70.05,,,,
6737,09/11/25 03:00:00 PM,11.51,70.09,,,,
6738,09/11/25 03:15:00 PM,11.63,70.23,,,,
6739,09/11/25 03:30:00 PM,11.54,70.20,,,,
6740,09/11/25 03:45:00 PM,11.49,70.20,,,,
6741,09/11/25 04:00:00 PM,11.87,70.41,,,,
6742,09/11/25 04:15:00 PM,11.93,70.38,,,,
6743,09/11/25 04:30:00 PM,11.64,70.41,,,,
6744,09/11/25 04:45:00 PM,11.67,70.59,,,,
6745,09/11/25 05:00:00 PM,11.67,70.63,,,,
6746,09/11/25 05:15:00 PM,11.72,70.59,,,,
6747,09/11/25 05:30:00 PM,11.83,70.66,,,,
6748,09/11/25 05:45:00 PM,11.74,70.66,,,,
6749,09/11/25 06:00:00 PM,11.68,70.77,,,,
6750,09/11/25 06:15:00 PM,11.56,70.77,,,,
6751,09/11/25 06:30:00 PM,11.20,70.77,,,,
6752,09/11/25 06:45:00 PM,10.90,70.77,,,,
6753,09/11/25 07:00:00 PM,10.89,70.74,,,,
6754,09/11/25 07:15:00 PM,10.57,70.70,,,,
6755,09/11/25 07:30:00 PM,10.86,70.66,,,,
6756,09/11/25 07:45:00 PM,11.42,70.66,,,,
6757,09/11/25 08:00:00 PM,11.40,70.59,,,,
6758,09/11/25 08:15:00 PM,10.54,70.56,,,,
6759,09/11/25 08:30:00 PM,9.41,70.56,,,,
6760,09/11/25 08:45:00 PM,8.21,70.56,,,,
6761,09/11/25 09:00:00 PM,11.48,70.56,,,,
6762,09/11/25 09:15:00 PM,10.97,70.52,,,,
6763,09/11/25 09:30:00 PM,10.72,70.48,,,,
6764,09/11/25 09:45:00 PM,12.58,70.41,,,,
6765,09/11/25 10:00:00 PM,11.85,70.45,,,,
6766,09/11/25 10:15:00 PM,11.53,70.30,,,,
6767,09/11/25 10:30:00 PM,11.62,70.27,,,,
6768,09/11/25 10:45:00 PM,10.89,70.27,,,,
6769,09/11/25 11:00:00 PM,10.30,70.20,,,,
6770,09/11/25 11:15:00 PM,10.42,70.05,,,,
6771,09/11/25 11:30:00 PM,10.60,70.09,,,,
6772,09/11/25 11:45:00 PM,11.07,70.09,,,,
6773,09/12/25 12:00:00 AM,11.30,70.05,,,,
6774,09/12/25 12:15:00 AM,11.01,70.02,,,,
6775,09/12/25 12:30:00 AM,11.57,69.98,,,,
6776,09/12/25 12:45:00 AM,11.72,69.91,,,,
6777,09/12/25 01:00:00 AM,11.78,69.87,,,,
6778,09/12/25 01:15:00 AM,11.66,69.80,,,,
6779,09/12/25 01:30:00 AM,11.31,69.76,,,,
6780,09/12/25 01:45:00 AM,10.72,69.76,,,,
6781,09/12/25 02:00:00 AM,10.99,69.73,,,,
6782,09/12/25 02:15:00 AM,11.37,69.66,,,,
6783,09/12/25 02:30:00 AM,11.49,69.62,,,,
6784,09/12/25 02:45:00 AM,11.47,69.55,,,,
6785,09/12/25 03:00:00 AM,11.38,69.51,,,,
6786,09/12/25 03:15:00 AM,11.18,69.44,,,,
6787,09/12/25 03:30:00 AM,11.27,69.40,,,,
6788,09/12/25 03:45:00 AM,11.23,69.37,,,,
6789,09/12/25 04:00:00 AM,10.71,69.30,,,,
6790,09/12/25 04:15:00 AM,11.13,69.19,,,,
6791,09/12/25 04:30:00 AM,11.06,69.19,,,,
6792,09/12/25 04:45:00 AM,10.65,69.12,,,,
6793,09/12/25 05:00:00 AM,10.59,69.04,,,,
6794,09/12/25 05:15:00 AM,10.76,69.08,,,,
6795,09/12/25 05:30:00 AM,10.17,69.12,,,,
6796,09/12/25 05:45:00 AM,10.30,69.08,,,,
6797,09/12/25 06:00:00 AM,10.96,69.04,,,,
6798,09/12/25 06:15:00 AM,10.98,69.01,,,,
6799,09/12/25 06:30:00 AM,10.75,68.97,,,,
6800,09/12/25 06:45:00 AM,10.61,68.94,,,,
6801,09/12/25 07:00:00 AM,10.80,68.86,,,,
6802,09/12/25 07:15:00 AM,10.92,68.83,,,,
6803,09/12/25 07:30:00 AM,10.88,68.76,,,,
6804,09/12/25 07:45:00 AM,10.85,68.72,,,,
6805,09/12/25 08:00:00 AM,10.95,68.72,,,,
6806,09/12/25 08:15:00 AM,10.87,68.72,,,,
6807,09/12/25 08:30:00 AM,11.00,68.68,,,,
6808,09/12/25 08:45:00 AM,10.93,68.68,,,,
6809,09/12/25 09:00:00 AM,10.78,68.72,,,,
6810,09/12/25 09:15:00 AM,10.29,68.72,,,,
6811,09/12/25 09:30:00 AM,10.55,68.72,,,,
6812,09/12/25 09:45:00 AM,10.67,68.72,,,,
6813,09/12/25 10:00:00 AM,10.44,68.76,,,,
6814,09/12/25 10:15:00 AM,10.23,68.79,,,,
6815,09/12/25 10:30:00 AM,10.01,68.72,,,,
6816,09/12/25 10:45:00 AM,10.05,68.76,,,,
6817,09/12/25 11:00:00 AM,10.37,68.86,,,,
6818,09/12/25 11:15:00 AM,10.57,68.94,,,,
6819,09/12/25 11:30:00 AM,9.81,68.90,,,,
6820,09/12/25 11:45:00 AM,9.93,68.90,,,,
6821,09/12/25 12:00:00 PM,10.44,68.86,,,,
6822,09/12/25 12:15:00 PM,10.50,68.68,,,,
6823,09/12/25 12:30:00 PM,10.51,68.65,,,,
6824,09/12/25 12:45:00 PM,10.53,68.68,,,,
6825,09/12/25 01:00:00 PM,10.59,68.72,,,,
6826,09/12/25 01:15:00 PM,10.57,68.72,,,,
6827,09/12/25 01:30:00 PM,10.49,68.72,,,,
6828,09/12/25 01:45:00 PM,10.21,68.83,,,,
6829,09/12/25 02:00:00 PM,10.02,69.01,,,,
6830,09/12/25 02:15:00 PM,9.98,69.01,,,,
6831,09/12/25 02:30:00 PM,10.40,69.30,,,,
6832,09/12/25 02:45:00 PM,10.46,69.66,,,,
6833,09/12/25 03:00:00 PM,10.36,69.69,,,,
6834,09/12/25 03:15:00 PM,10.09,69.48,,,,
6835,09/12/25 03:30:00 PM,10.37,69.62,,,,
6836,09/12/25 03:45:00 PM,10.82,69.73,,,,
6837,09/12/25 04:00:00 PM,11.23,70.02,,,,
6838,09/12/25 04:15:00 PM,11.43,70.09,,,,
6839,09/12/25 04:30:00 PM,11.50,69.80,,,,
6840,09/12/25 04:45:00 PM,11.21,69.87,,,,
6841,09/12/25 05:00:00 PM,11.07,69.91,,,,
6842,09/12/25 05:15:00 PM,11.18,69.62,,,,
6843,09/12/25 05:30:00 PM,11.07,69.73,,,,
6844,09/12/25 05:45:00 PM,11.21,70.05,,,,
6845,09/12/25 06:00:00 PM,11.37,70.12,,,,
6846,09/12/25 06:15:00 PM,11.89,70.38,,,,
6847,09/12/25 06:30:00 PM,11.95,70.45,,,,
6848,09/12/25 06:45:00 PM,11.38,70.48,,,,
6849,09/12/25 07:00:00 PM,11.00,70.56,,,,
6850,09/12/25 07:15:00 PM,10.98,70.70,,,,
6851,09/12/25 07:30:00 PM,12.08,70.56,,,,
6852,09/12/25 07:45:00 PM,12.25,70.52,,,,
6853,09/12/25 08:00:00 PM,11.58,70.41,,,,
6854,09/12/25 08:15:00 PM,13.07,70.23,,,,
6855,09/12/25 08:30:00 PM,13.09,70.16,,,,
6856,09/12/25 08:45:00 PM,12.71,70.02,,,,
6857,09/12/25 09:00:00 PM,11.34,69.87,,,,
6858,09/12/25 09:15:00 PM,12.24,69.91,,,,
6859,09/12/25 09:30:00 PM,12.30,69.91,,,,
6860,09/12/25 09:45:00 PM,11.79,69.94,,,,
6861,09/12/25 10:00:00 PM,10.13,70.12,,,,
6862,09/12/25 10:15:00 PM,10.81,70.34,,,,
6863,09/12/25 10:30:00 PM,10.89,70.48,,,,
6864,09/12/25 10:45:00 PM,11.33,70.63,,,,
6865,09/12/25 11:00:00 PM,11.56,70.74,,,,
6866,09/12/25 11:15:00 PM,12.06,70.77,,,,
6867,09/12/25 11:30:00 PM,11.80,70.77,,,,
6868,09/12/25 11:45:00 PM,11.90,70.81,,,,
6869,09/13/25 12:00:00 AM,11.61,70.77,,,,
6870,09/13/25 12:15:00 AM,10.78,70.70,,,,
6871,09/13/25 12:30:00 AM,10.98,70.70,,,,
6872,09/13/25 12:45:00 AM,10.71,70.66,,,,
6873,09/13/25 01:00:00 AM,10.50,70.63,,,,
6874,09/13/25 01:15:00 AM,10.66,70.56,,,,
6875,09/13/25 01:30:00 AM,10.03,70.48,,,,
6876,09/13/25 01:45:00 AM,9.75,70.45,,,,
6877,09/13/25 02:00:00 AM,10.49,70.38,,,,
6878,09/13/25 02:15:00 AM,10.73,70.30,,,,
6879,09/13/25 02:30:00 AM,9.96,70.27,,,,
6880,09/13/25 02:45:00 AM,9.92,70.20,,,,
6881,09/13/25 03:00:00 AM,10.03,70.12,,,,
6882,09/13/25 03:15:00 AM,10.61,70.05,,,,
6883,09/13/25 03:30:00 AM,10.26,70.02,,,,
6884,09/13/25 03:45:00 AM,10.38,69.98,,,,
6885,09/13/25 04:00:00 AM,9.80,69.94,,,,
6886,09/13/25 04:15:00 AM,10.09,69.91,,,,
6887,09/13/25 04:30:00 AM,10.52,69.84,,,,
6888,09/13/25 04:45:00 AM,10.90,69.80,,,,
6889,09/13/25 05:00:00 AM,10.44,69.80,,,,
6890,09/13/25 05:15:00 AM,10.85,69.73,,,,
6891,09/13/25 05:30:00 AM,10.71,69.69,,,,
6892,09/13/25 05:45:00 AM,10.56,69.66,,,,
6893,09/13/25 06:00:00 AM,10.50,69.62,,,,
6894,09/13/25 06:15:00 AM,11.08,69.58,,,,
6895,09/13/25 06:30:00 AM,10.66,69.55,,,,
6896,09/13/25 06:45:00 AM,10.27,69.48,,,,
6897,09/13/25 07:00:00 AM,10.37,69.44,,,,
6898,09/13/25 07:15:00 AM,10.50,69.40,,,,
6899,09/13/25 07:30:00 AM,10.92,69.40,,,,
6900,09/13/25 07:45:00 AM,10.56,69.40,,,,
6901,09/13/25 08:00:00 AM,10.52,69.37,,,,
6902,09/13/25 08:15:00 AM,10.38,69.33,,,,
6903,09/13/25 08:30:00 AM,10.51,69.30,,,,
6904,09/13/25 08:45:00 AM,10.85,69.30,,,,
6905,09/13/25 09:00:00 AM,11.20,69.33,,,,
6906,09/13/25 09:15:00 AM,11.33,69.33,,,,
6907,09/13/25 09:30:00 AM,11.51,69.37,,,,
6908,09/13/25 09:45:00 AM,11.51,69.48,,,,
6909,09/13/25 10:00:00 AM,11.43,69.58,,,,
6910,09/13/25 10:15:00 AM,11.24,69.66,,,,
6911,09/13/25 10:30:00 AM,11.64,69.73,,,,
6912,09/13/25 10:45:00 AM,11.45,69.80,,,,
6913,09/13/25 11:00:00 AM,11.48,69.91,,,,
6914,09/13/25 11:15:00 AM,11.61,70.02,,,,
6915,09/13/25 11:30:00 AM,11.39,70.09,,,,
6916,09/13/25 11:45:00 AM,11.34,70.20,,,,
6917,09/13/25 12:00:00 PM,10.82,70.05,,,,
6918,09/13/25 12:15:00 PM,10.34,69.76,,,,
6919,09/13/25 12:30:00 PM,10.61,69.30,,,,
6920,09/13/25 12:45:00 PM,10.04,69.22,,,,
6921,09/13/25 01:00:00 PM,10.17,69.19,,,,
6922,09/13/25 01:15:00 PM,9.58,69.08,,,,
6923,09/13/25 01:30:00 PM,9.39,69.08,,,,
6924,09/13/25 01:45:00 PM,9.88,69.15,,,,
6925,09/13/25 02:00:00 PM,10.26,69.19,,,,
6926,09/13/25 02:15:00 PM,10.03,69.22,,,,
6927,09/13/25 02:30:00 PM,9.37,69.22,,,,
6928,09/13/25 02:45:00 PM,9.44,69.22,,,,
6929,09/13/25 03:00:00 PM,8.98,69.22,,,,
6930,09/13/25 03:15:00 PM,9.64,69.22,,,,
6931,09/13/25 03:30:00 PM,9.71,69.30,,,,
6932,09/13/25 03:45:00 PM,9.65,69.33,,,,
6933,09/13/25 04:00:00 PM,10.17,69.37,,,,
6934,09/13/25 04:15:00 PM,9.76,69.37,,,,
6935,09/13/25 04:30:00 PM,9.71,69.40,,,,
6936,09/13/25 04:45:00 PM,9.37,69.48,,,,
6937,09/13/25 05:00:00 PM,9.45,69.48,,,,
6938,09/13/25 05:15:00 PM,9.53,69.48,,,,
6939,09/13/25 05:30:00 PM,9.27,69.44,,,,
6940,09/13/25 05:45:00 PM,8.64,69.40,,,,
6941,09/13/25 06:00:00 PM,8.07,69.37,,,,
6942,09/13/25 06:15:00 PM,8.07,69.33,,,,
6943,09/13/25 06:30:00 PM,8.09,69.33,,,,
6944,09/13/25 06:45:00 PM,9.27,69.40,,,,
6945,09/13/25 07:00:00 PM,9.37,69.44,,,,
6946,09/13/25 07:15:00 PM,9.36,69.40,,,,
6947,09/13/25 07:30:00 PM,9.09,69.44,,,,
6948,09/13/25 07:45:00 PM,9.33,69.44,,,,
6949,09/13/25 08:00:00 PM,9.91,69.55,,,,
6950,09/13/25 08:15:00 PM,9.77,69.62,,,,
6951,09/13/25 08:30:00 PM,9.72,69.69,,,,
6952,09/13/25 08:45:00 PM,8.58,69.73,,,,
6953,09/13/25 09:00:00 PM,10.39,69.76,,,,
6954,09/13/25 09:15:00 PM,10.34,69.76,,,,
6955,09/13/25 09:30:00 PM,10.25,69.80,,,,
6956,09/13/25 09:45:00 PM,10.46,69.76,,,,
6957,09/13/25 10:00:00 PM,10.44,69.76,,,,
6958,09/13/25 10:15:00 PM,10.30,69.73,,,,
6959,09/13/25 10:30:00 PM,10.06,69.73,,,,
6960,09/13/25 10:45:00 PM,9.35,69.73,,,,
6961,09/13/25 11:00:00 PM,9.16,69.76,,,,
6962,09/13/25 11:15:00 PM,9.32,69.76,,,,
6963,09/13/25 11:30:00 PM,8.38,69.73,,,,
6964,09/13/25 11:45:00 PM,8.92,69.73,,,,
6965,09/14/25 12:00:00 AM,9.54,69.73,,,,
6966,09/14/25 12:15:00 AM,9.86,69.76,,,,
6967,09/14/25 12:30:00 AM,10.05,69.69,,,,
6968,09/14/25 12:45:00 AM,10.51,69.69,,,,
6969,09/14/25 01:00:00 AM,10.62,69.62,,,,
6970,09/14/25 01:15:00 AM,10.31,69.58,,,,
6971,09/14/25 01:30:00 AM,8.82,69.48,,,,
6972,09/14/25 01:45:00 AM,7.98,69.48,,,,
6973,09/14/25 02:00:00 AM,7.38,69.40,,,,
6974,09/14/25 02:15:00 AM,6.20,69.40,,,,
6975,09/14/25 02:30:00 AM,5.14,69.40,,,,
6976,09/14/25 02:45:00 AM,5.24,69.37,,,,
6977,09/14/25 03:00:00 AM,5.57,69.37,,,,
6978,09/14/25 03:15:00 AM,6.99,69.37,,,,
6979,09/14/25 03:30:00 AM,7.92,69.37,,,,
6980,09/14/25 03:45:00 AM,7.51,69.37,,,,
6981,09/14/25 04:00:00 AM,7.13,69.37,,,,
6982,09/14/25 04:15:00 AM,7.27,69.37,,,,
6983,09/14/25 04:30:00 AM,7.06,69.40,,,,
6984,09/14/25 04:45:00 AM,7.28,69.40,,,,
6985,09/14/25 05:00:00 AM,7.39,69.40,,,,
6986,09/14/25 05:15:00 AM,8.68,69.44,,,,
6987,09/14/25 05:30:00 AM,7.40,69.51,,,,
6988,09/14/25 05:45:00 AM,8.14,69.69,,,,
6989,09/14/25 06:00:00 AM,8.49,69.66,,,,
6990,09/14/25 06:15:00 AM,10.48,69.76,,,,
6991,09/14/25 06:30:00 AM,10.23,69.76,,,,
6992,09/14/25 06:45:00 AM,10.82,69.80,,,,
6993,09/14/25 07:00:00 AM,10.64,69.76,,,,
6994,09/14/25 07:15:00 AM,10.57,69.76,,,,
6995,09/14/25 07:30:00 AM,10.12,69.73,,,,
6996,09/14/25 07:45:00 AM,10.31,69.69,,,,
6997,09/14/25 08:00:00 AM,10.51,69.73,,,,
6998,09/14/25 08:15:00 AM,10.50,69.73,,,,
6999,09/14/25 08:30:00 AM,10.55,69.73,,,,
7000,09/14/25 08:45:00 AM,10.51,69.73,,,,
7001,09/14/25 09:00:00 AM,10.55,69.73,,,,
7002,09/14/25 09:15:00 AM,10.47,69.76,,,,
7003,09/14/25 09:30:00 AM,10.70,69.76,,,,
7004,09/14/25 09:45:00 AM,10.31,69.80,,,,
7005,09/14/25 10:00:00 AM,11.19,69.80,,,,
7006,09/14/25 10:15:00 AM,9.48,69.69,,,,
7007,09/14/25 10:30:00 AM,9.95,69.69,,,,
7008,09/14/25 10:45:00 AM,8.86,69.69,,,,
7009,09/14/25 11:00:00 AM,8.32,69.58,,,,
7010,09/14/25 11:15:00 AM,6.60,69.51,,,,
7011,09/14/25 11:30:00 AM,8.53,69.55,,,,
7012,09/14/25 11:45:00 AM,10.07,69.69,,,,
7013,09/14/25 12:00:00 PM,9.87,69.76,,,,
7014,09/14/25 12:15:00 PM,10.13,69.73,,,,
7015,09/14/25 12:30:00 PM,9.21,69.69,,,,
7016,09/14/25 12:45:00 PM,8.98,69.73,,,,
7017,09/14/25 01:00:00 PM,9.98,69.91,,,,
7018,09/14/25 01:15:00 PM,10.52,70.16,,,,
7019,09/14/25 01:30:00 PM,10.74,70.30,,,,
7020,09/14/25 01:45:00 PM,10.80,70.30,,,,
7021,09/14/25 02:00:00 PM,9.82,70.30,,,,
7022,09/14/25 02:15:00 PM,9.55,70.20,,,,
7023,09/14/25 02:30:00 PM,9.33,70.30,,,,
7024,09/14/25 02:45:00 PM,9.93,70.45,,,,
7025,09/14/25 03:00:00 PM,11.42,70.70,,,,
