"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Detached (LGR S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
8280,12/24/24 10:14:40 PM,10.53,47.52,,,,,
8281,12/24/24 10:29:40 PM,10.52,47.52,,,,,
8282,12/24/24 10:44:40 PM,10.52,47.52,,,,,
8283,12/24/24 10:59:40 PM,10.52,47.52,,,,,
8284,12/24/24 11:14:40 PM,10.53,47.52,,,,,
8285,12/24/24 11:29:40 PM,10.53,47.55,,,,,
8286,12/24/24 11:44:40 PM,10.53,47.55,,,,,
8287,12/24/24 11:59:40 PM,10.53,47.55,,,,,
8288,12/25/24 12:14:40 AM,10.54,47.55,,,,,
8289,12/25/24 12:29:40 AM,10.54,47.55,,,,,
8290,12/25/24 12:44:40 AM,10.54,47.55,,,,,
8291,12/25/24 12:59:40 AM,10.55,47.59,,,,,
8292,12/25/24 01:14:40 AM,10.54,47.59,,,,,
8293,12/25/24 01:29:40 AM,10.53,47.59,,,,,
8294,12/25/24 01:44:40 AM,10.53,47.59,,,,,
8295,12/25/24 01:59:40 AM,10.53,47.59,,,,,
8296,12/25/24 02:14:40 AM,10.53,47.59,,,,,
8297,12/25/24 02:29:40 AM,10.53,47.62,,,,,
8298,12/25/24 02:44:40 AM,10.53,47.62,,,,,
8299,12/25/24 02:59:40 AM,10.54,47.62,,,,,
8300,12/25/24 03:14:40 AM,10.54,47.62,,,,,
8301,12/25/24 03:29:40 AM,10.54,47.66,,,,,
8302,12/25/24 03:44:40 AM,10.55,47.66,,,,,
8303,12/25/24 03:59:40 AM,10.55,47.66,,,,,
8304,12/25/24 04:14:40 AM,10.57,47.66,,,,,
8305,12/25/24 04:29:40 AM,10.57,47.66,,,,,
8306,12/25/24 04:44:40 AM,10.57,47.70,,,,,
8307,12/25/24 04:59:40 AM,10.57,47.70,,,,,
8308,12/25/24 05:14:40 AM,10.58,47.70,,,,,
8309,12/25/24 05:29:40 AM,10.58,47.70,,,,,
8310,12/25/24 05:44:40 AM,10.58,47.70,,,,,
8311,12/25/24 05:59:40 AM,10.59,47.70,,,,,
8312,12/25/24 06:14:40 AM,10.59,47.73,,,,,
8313,12/25/24 06:29:40 AM,10.59,47.73,,,,,
8314,12/25/24 06:44:40 AM,10.59,47.73,,,,,
8315,12/25/24 06:59:40 AM,10.59,47.73,,,,,
8316,12/25/24 07:14:40 AM,10.60,47.73,,,,,
8317,12/25/24 07:29:40 AM,10.60,47.73,,,,,
8318,12/25/24 07:44:40 AM,10.60,47.73,,,,,
8319,12/25/24 07:59:40 AM,10.60,47.73,,,,,
8320,12/25/24 08:14:40 AM,10.61,47.73,,,,,
8321,12/25/24 08:29:40 AM,10.61,47.73,,,,,
8322,12/25/24 08:44:40 AM,10.61,47.73,,,,,
8323,12/25/24 08:59:40 AM,10.62,47.73,,,,,
8324,12/25/24 09:14:40 AM,10.62,47.73,,,,,
8325,12/25/24 09:29:40 AM,10.63,47.73,,,,,
8326,12/25/24 09:44:40 AM,10.63,47.73,,,,,
8327,12/25/24 09:59:40 AM,10.64,47.73,,,,,
8328,12/25/24 10:14:40 AM,10.66,47.73,,,,,
8329,12/25/24 10:29:40 AM,10.66,47.73,,,,,
8330,12/25/24 10:44:40 AM,10.64,47.73,,,,,
8331,12/25/24 10:59:40 AM,10.63,47.77,,,,,
8332,12/25/24 11:14:40 AM,10.61,47.77,,,,,
8333,12/25/24 11:29:40 AM,10.60,47.77,,,,,
8334,12/25/24 11:44:40 AM,10.59,47.77,,,,,
8335,12/25/24 11:59:40 AM,10.59,47.77,,,,,
8336,12/25/24 12:14:40 PM,10.57,47.77,,,,,
8337,12/25/24 12:29:40 PM,10.57,47.80,,,,,
8338,12/25/24 12:44:40 PM,10.55,47.80,,,,,
8339,12/25/24 12:59:40 PM,10.54,47.80,,,,,
8340,12/25/24 01:14:40 PM,10.53,47.84,,,,,
8341,12/25/24 01:29:40 PM,10.52,47.84,,,,,
8342,12/25/24 01:44:40 PM,10.51,47.88,,,,,
8343,12/25/24 01:59:40 PM,10.51,47.88,,,,,
8344,12/25/24 02:14:40 PM,10.49,47.88,,,,,
8345,12/25/24 02:29:40 PM,10.48,47.91,,,,,
8346,12/25/24 02:44:40 PM,10.48,47.91,,,,,
8347,12/25/24 02:59:40 PM,10.47,47.95,,,,,
8348,12/25/24 03:14:40 PM,10.46,47.95,,,,,
8349,12/25/24 03:29:40 PM,10.46,47.95,,,,,
8350,12/25/24 03:44:40 PM,10.46,47.98,,,,,
8351,12/25/24 03:59:40 PM,10.45,47.98,,,,,
8352,12/25/24 04:14:40 PM,10.45,48.02,,,,,
8353,12/25/24 04:29:40 PM,10.44,48.02,,,,,
8354,12/25/24 04:44:40 PM,10.44,48.06,,,,,
8355,12/25/24 04:59:40 PM,10.44,48.06,,,,,
8356,12/25/24 05:14:40 PM,10.44,48.09,,,,,
8357,12/25/24 05:29:40 PM,10.44,48.09,,,,,
8358,12/25/24 05:44:40 PM,10.43,48.13,,,,,
8359,12/25/24 05:59:40 PM,10.43,48.13,,,,,
8360,12/25/24 06:14:40 PM,10.43,48.13,,,,,
8361,12/25/24 06:29:40 PM,10.43,48.13,,,,,
8362,12/25/24 06:44:40 PM,10.42,48.16,,,,,
8363,12/25/24 06:59:40 PM,10.43,48.16,,,,,
8364,12/25/24 07:14:40 PM,10.43,48.20,,,,,
8365,12/25/24 07:29:40 PM,10.43,48.20,,,,,
8366,12/25/24 07:44:40 PM,10.43,48.20,,,,,
8367,12/25/24 07:59:40 PM,10.43,48.24,,,,,
8368,12/25/24 08:14:40 PM,10.43,48.24,,,,,
8369,12/25/24 08:29:40 PM,10.43,48.24,,,,,
8370,12/25/24 08:44:40 PM,10.43,48.27,,,,,
8371,12/25/24 08:59:40 PM,10.43,48.27,,,,,
8372,12/25/24 09:14:40 PM,10.44,48.27,,,,,
8373,12/25/24 09:29:40 PM,10.43,48.27,,,,,
8374,12/25/24 09:44:40 PM,10.44,48.31,,,,,
8375,12/25/24 09:59:40 PM,10.45,48.31,,,,,
8376,12/25/24 10:14:40 PM,10.45,48.31,,,,,
8377,12/25/24 10:29:40 PM,10.45,48.31,,,,,
8378,12/25/24 10:44:40 PM,10.47,48.31,,,,,
8379,12/25/24 10:59:40 PM,10.49,48.31,,,,,
8380,12/25/24 11:14:40 PM,10.53,48.31,,,,,
8381,12/25/24 11:29:40 PM,10.55,48.31,,,,,
8382,12/25/24 11:44:40 PM,10.59,48.27,,,,,
8383,12/25/24 11:59:40 PM,10.63,48.27,,,,,
8384,12/26/24 12:14:40 AM,10.66,48.27,,,,,
8385,12/26/24 12:29:40 AM,10.69,48.27,,,,,
8386,12/26/24 12:44:40 AM,10.72,48.24,,,,,
8387,12/26/24 12:59:40 AM,10.74,48.24,,,,,
8388,12/26/24 01:14:40 AM,10.75,48.24,,,,,
8389,12/26/24 01:29:40 AM,10.78,48.24,,,,,
8390,12/26/24 01:44:40 AM,10.79,48.20,,,,,
8391,12/26/24 01:59:40 AM,10.81,48.20,,,,,
8392,12/26/24 02:14:40 AM,10.81,48.16,,,,,
8393,12/26/24 02:29:40 AM,10.81,48.16,,,,,
8394,12/26/24 02:44:40 AM,10.82,48.16,,,,,
8395,12/26/24 02:59:40 AM,10.83,48.13,,,,,
8396,12/26/24 03:14:40 AM,10.82,48.13,,,,,
8397,12/26/24 03:29:40 AM,10.83,48.13,,,,,
8398,12/26/24 03:44:40 AM,10.83,48.09,,,,,
8399,12/26/24 03:59:40 AM,10.84,48.09,,,,,
8400,12/26/24 04:14:40 AM,10.84,48.06,,,,,
8401,12/26/24 04:29:40 AM,10.85,48.06,,,,,
8402,12/26/24 04:44:40 AM,10.85,48.02,,,,,
8403,12/26/24 04:59:40 AM,10.87,48.02,,,,,
8404,12/26/24 05:14:40 AM,10.87,47.98,,,,,
8405,12/26/24 05:29:40 AM,10.88,47.98,,,,,
8406,12/26/24 05:44:40 AM,10.89,47.95,,,,,
8407,12/26/24 05:59:40 AM,10.90,47.95,,,,,
8408,12/26/24 06:14:40 AM,10.91,47.91,,,,,
8409,12/26/24 06:29:40 AM,10.92,47.91,,,,,
8410,12/26/24 06:44:40 AM,10.92,47.88,,,,,
8411,12/26/24 06:59:40 AM,10.93,47.88,,,,,
8412,12/26/24 07:14:40 AM,10.92,47.84,,,,,
8413,12/26/24 07:29:40 AM,10.92,47.84,,,,,
8414,12/26/24 07:44:40 AM,10.92,47.80,,,,,
8415,12/26/24 07:59:40 AM,10.92,47.77,,,,,
8416,12/26/24 08:14:40 AM,10.93,47.77,,,,,
8417,12/26/24 08:29:40 AM,10.94,47.77,,,,,
8418,12/26/24 08:44:40 AM,10.94,47.73,,,,,
8419,12/26/24 08:59:40 AM,10.94,47.70,,,,,
8420,12/26/24 09:14:40 AM,10.95,47.70,,,,,
8421,12/26/24 09:29:40 AM,10.95,47.66,,,,,
8422,12/26/24 09:44:40 AM,10.96,47.66,,,,,
8423,12/26/24 09:59:40 AM,10.98,47.62,,,,,
8424,12/26/24 10:14:40 AM,10.99,47.59,,,,,
8425,12/26/24 10:29:40 AM,10.99,47.59,,,,,
8426,12/26/24 10:44:40 AM,11.00,47.55,,,,,
8427,12/26/24 10:59:40 AM,11.00,47.55,,,,,
8428,12/26/24 11:14:40 AM,11.00,47.52,,,,,
8429,12/26/24 11:29:40 AM,11.00,47.52,,,,,
8430,12/26/24 11:44:40 AM,11.00,47.48,,,,,
8431,12/26/24 11:59:40 AM,11.00,47.48,,,,,
8432,12/26/24 12:14:40 PM,11.01,47.44,,,,,
8433,12/26/24 12:29:40 PM,11.00,47.44,,,,,
8434,12/26/24 12:44:40 PM,11.00,47.44,,,,,
8435,12/26/24 12:59:40 PM,10.99,47.41,,,,,
8436,12/26/24 01:14:40 PM,10.98,47.41,,,,,
8437,12/26/24 01:29:40 PM,10.96,47.41,,,,,
8438,12/26/24 01:44:40 PM,10.95,47.37,,,,,
8439,12/26/24 01:59:40 PM,10.94,47.37,,,,,
8440,12/26/24 02:14:40 PM,10.92,47.34,,,,,
8441,12/26/24 02:29:40 PM,10.91,47.34,,,,,
8442,12/26/24 02:44:40 PM,10.90,47.34,,,,,
8443,12/26/24 02:59:40 PM,10.88,47.30,,,,,
8444,12/26/24 03:14:40 PM,10.87,47.30,,,,,
8445,12/26/24 03:29:40 PM,10.85,47.30,,,,,
8446,12/26/24 03:44:40 PM,10.83,47.30,,,,,
8447,12/26/24 03:59:40 PM,10.82,47.26,,,,,
8448,12/26/24 04:14:40 PM,10.80,47.26,,,,,
8449,12/26/24 04:29:40 PM,10.80,47.26,,,,,
8450,12/26/24 04:44:40 PM,10.79,47.26,,,,,
8451,12/26/24 04:59:40 PM,10.78,47.26,,,,,
8452,12/26/24 05:14:40 PM,10.79,47.26,,,,,
8453,12/26/24 05:29:40 PM,10.78,47.23,,,,,
8454,12/26/24 05:44:40 PM,10.79,47.23,,,,,
8455,12/26/24 05:59:40 PM,10.78,47.23,,,,,
8456,12/26/24 06:14:40 PM,10.79,47.23,,,,,
8457,12/26/24 06:29:40 PM,10.79,47.23,,,,,
8458,12/26/24 06:44:40 PM,10.80,47.23,,,,,
8459,12/26/24 06:59:40 PM,10.81,47.19,,,,,
8460,12/26/24 07:14:40 PM,10.81,47.19,,,,,
8461,12/26/24 07:29:40 PM,10.81,47.19,,,,,
8462,12/26/24 07:44:40 PM,10.82,47.19,,,,,
8463,12/26/24 07:59:40 PM,10.83,47.16,,,,,
8464,12/26/24 08:14:40 PM,10.83,47.16,,,,,
8465,12/26/24 08:29:40 PM,10.84,47.16,,,,,
8466,12/26/24 08:44:40 PM,10.84,47.12,,,,,
8467,12/26/24 08:59:40 PM,10.84,47.12,,,,,
8468,12/26/24 09:14:40 PM,10.85,47.12,,,,,
8469,12/26/24 09:29:40 PM,10.86,47.08,,,,,
8470,12/26/24 09:44:40 PM,10.87,47.08,,,,,
8471,12/26/24 09:59:40 PM,10.88,47.08,,,,,
8472,12/26/24 10:14:40 PM,10.88,47.05,,,,,
8473,12/26/24 10:29:40 PM,10.90,47.05,,,,,
8474,12/26/24 10:44:40 PM,10.91,47.05,,,,,
8475,12/26/24 10:59:40 PM,10.92,47.05,,,,,
8476,12/26/24 11:14:40 PM,10.94,47.01,,,,,
8477,12/26/24 11:29:40 PM,10.95,47.01,,,,,
8478,12/26/24 11:44:40 PM,10.96,46.98,,,,,
8479,12/26/24 11:59:40 PM,10.98,46.98,,,,,
8480,12/27/24 12:14:40 AM,10.98,46.94,,,,,
8481,12/27/24 12:29:40 AM,10.96,46.94,,,,,
8482,12/27/24 12:44:40 AM,10.99,46.90,,,,,
8483,12/27/24 12:59:40 AM,10.99,46.90,,,,,
8484,12/27/24 01:14:40 AM,11.00,46.87,,,,,
8485,12/27/24 01:29:40 AM,11.01,46.87,,,,,
8486,12/27/24 01:44:40 AM,11.01,46.87,,,,,
8487,12/27/24 01:59:40 AM,11.02,46.83,,,,,
8488,12/27/24 02:14:40 AM,11.03,46.83,,,,,
8489,12/27/24 02:29:40 AM,11.03,46.80,,,,,
8490,12/27/24 02:44:40 AM,11.04,46.76,,,,,
8491,12/27/24 02:59:40 AM,11.04,46.76,,,,,
8492,12/27/24 03:14:40 AM,11.05,46.72,,,,,
8493,12/27/24 03:29:40 AM,11.06,46.72,,,,,
8494,12/27/24 03:44:40 AM,11.08,46.69,,,,,
8495,12/27/24 03:59:40 AM,11.08,46.69,,,,,
8496,12/27/24 04:14:40 AM,11.09,46.65,,,,,
8497,12/27/24 04:29:40 AM,11.09,46.62,,,,,
8498,12/27/24 04:44:40 AM,11.09,46.62,,,,,
8499,12/27/24 04:59:40 AM,11.09,46.58,,,,,
8500,12/27/24 05:14:40 AM,11.09,46.58,,,,,
8501,12/27/24 05:29:40 AM,11.09,46.54,,,,,
8502,12/27/24 05:44:40 AM,11.09,46.51,,,,,
8503,12/27/24 05:59:40 AM,11.08,46.51,,,,,
8504,12/27/24 06:14:40 AM,11.09,46.47,,,,,
8505,12/27/24 06:29:40 AM,11.09,46.44,,,,,
8506,12/27/24 06:44:40 AM,11.09,46.44,,,,,
8507,12/27/24 06:59:40 AM,11.10,46.40,,,,,
8508,12/27/24 07:14:40 AM,11.10,46.36,,,,,
8509,12/27/24 07:29:40 AM,11.09,46.33,,,,,
8510,12/27/24 07:44:40 AM,11.10,46.33,,,,,
8511,12/27/24 07:59:40 AM,11.10,46.29,,,,,
8512,12/27/24 08:14:40 AM,11.10,46.26,,,,,
8513,12/27/24 08:29:40 AM,11.10,46.22,,,,,
8514,12/27/24 08:44:40 AM,11.10,46.22,,,,,
8515,12/27/24 08:59:40 AM,11.11,46.18,,,,,
8516,12/27/24 09:14:40 AM,11.11,46.15,,,,,
8517,12/27/24 09:29:40 AM,11.11,46.11,,,,,
8518,12/27/24 09:44:40 AM,11.12,46.11,,,,,
8519,12/27/24 09:59:40 AM,11.12,46.08,,,,,
8520,12/27/24 10:14:40 AM,11.12,46.04,,,,,
8521,12/27/24 10:29:40 AM,11.12,46.04,,,,,
8522,12/27/24 10:44:40 AM,11.13,46.00,,,,,
8523,12/27/24 10:59:40 AM,11.12,46.00,,,,,
8524,12/27/24 11:14:40 AM,11.12,45.97,,,,,
8525,12/27/24 11:29:40 AM,11.11,45.97,,,,,
8526,12/27/24 11:44:40 AM,11.10,45.97,,,,,
8527,12/27/24 11:59:40 AM,11.09,45.93,,,,,
8528,12/27/24 12:14:40 PM,11.07,45.93,,,,,
8529,12/27/24 12:29:40 PM,11.06,45.93,,,,,
8530,12/27/24 12:44:40 PM,11.04,45.90,,,,,
8531,12/27/24 12:59:40 PM,11.03,45.90,,,,,
8532,12/27/24 01:14:40 PM,11.01,45.90,,,,,
8533,12/27/24 01:29:40 PM,10.99,45.90,,,,,
8534,12/27/24 01:44:40 PM,10.96,45.86,,,,,
8535,12/27/24 01:59:40 PM,10.96,45.86,,,,,
8536,12/27/24 02:14:40 PM,10.96,45.86,,,,,
8537,12/27/24 02:29:40 PM,10.98,45.86,,,,,
8538,12/27/24 02:44:40 PM,10.98,45.86,,,,,
8539,12/27/24 02:59:40 PM,10.99,45.86,,,,,
8540,12/27/24 03:14:40 PM,11.01,45.86,,,,,
8541,12/27/24 03:29:40 PM,11.01,45.86,,,,,
8542,12/27/24 03:44:40 PM,11.02,45.86,,,,,
8543,12/27/24 03:59:40 PM,11.03,45.90,,,,,
8544,12/27/24 04:14:40 PM,11.03,45.90,,,,,
8545,12/27/24 04:29:40 PM,11.03,45.90,,,,,
8546,12/27/24 04:44:40 PM,11.04,45.90,,,,,
8547,12/27/24 04:59:40 PM,11.05,45.90,,,,,
8548,12/27/24 05:14:40 PM,11.05,45.93,,,,,
8549,12/27/24 05:29:40 PM,11.05,45.93,,,,,
8550,12/27/24 05:44:40 PM,11.06,45.93,,,,,
8551,12/27/24 05:59:40 PM,11.06,45.93,,,,,
8552,12/27/24 06:14:40 PM,11.06,45.97,,,,,
8553,12/27/24 06:29:40 PM,11.07,45.97,,,,,
8554,12/27/24 06:44:40 PM,11.07,45.97,,,,,
8555,12/27/24 06:59:40 PM,11.08,45.97,,,,,
8556,12/27/24 07:14:40 PM,11.08,45.97,,,,,
8557,12/27/24 07:29:40 PM,11.08,46.00,,,,,
8558,12/27/24 07:44:40 PM,11.08,46.00,,,,,
8559,12/27/24 07:59:40 PM,11.09,46.00,,,,,
8560,12/27/24 08:14:40 PM,11.09,46.04,,,,,
8561,12/27/24 08:29:40 PM,11.08,46.04,,,,,
8562,12/27/24 08:44:40 PM,11.08,46.04,,,,,
8563,12/27/24 08:59:40 PM,11.08,46.08,,,,,
8564,12/27/24 09:14:40 PM,11.08,46.08,,,,,
8565,12/27/24 09:29:40 PM,11.08,46.08,,,,,
8566,12/27/24 09:44:40 PM,11.08,46.11,,,,,
8567,12/27/24 09:59:40 PM,11.07,46.11,,,,,
8568,12/27/24 10:14:40 PM,11.08,46.11,,,,,
8569,12/27/24 10:29:40 PM,11.08,46.15,,,,,
8570,12/27/24 10:44:40 PM,11.08,46.15,,,,,
8571,12/27/24 10:59:40 PM,11.08,46.15,,,,,
8572,12/27/24 11:14:40 PM,11.08,46.15,,,,,
8573,12/27/24 11:29:40 PM,11.07,46.18,,,,,
8574,12/27/24 11:44:40 PM,11.08,46.18,,,,,
8575,12/27/24 11:59:40 PM,11.08,46.18,,,,,
8576,12/28/24 12:14:40 AM,11.07,46.22,,,,,
8577,12/28/24 12:29:40 AM,11.07,46.22,,,,,
8578,12/28/24 12:44:40 AM,11.08,46.22,,,,,
8579,12/28/24 12:59:40 AM,11.08,46.26,,,,,
8580,12/28/24 01:14:40 AM,11.07,46.26,,,,,
8581,12/28/24 01:29:40 AM,11.07,46.26,,,,,
8582,12/28/24 01:44:40 AM,11.08,46.29,,,,,
8583,12/28/24 01:59:40 AM,11.07,46.29,,,,,
8584,12/28/24 02:14:40 AM,11.07,46.29,,,,,
8585,12/28/24 02:29:40 AM,11.08,46.33,,,,,
8586,12/28/24 02:44:40 AM,11.07,46.33,,,,,
8587,12/28/24 02:59:40 AM,11.08,46.33,,,,,
8588,12/28/24 03:14:40 AM,11.07,46.33,,,,,
8589,12/28/24 03:29:40 AM,11.08,46.36,,,,,
8590,12/28/24 03:44:40 AM,11.08,46.36,,,,,
8591,12/28/24 03:59:40 AM,11.08,46.36,,,,,
8592,12/28/24 04:14:40 AM,11.07,46.40,,,,,
8593,12/28/24 04:29:40 AM,11.08,46.40,,,,,
8594,12/28/24 04:44:40 AM,11.08,46.40,,,,,
8595,12/28/24 04:59:40 AM,11.07,46.44,,,,,
8596,12/28/24 05:14:40 AM,11.08,46.44,,,,,
8597,12/28/24 05:29:40 AM,11.07,46.44,,,,,
8598,12/28/24 05:44:40 AM,11.08,46.47,,,,,
8599,12/28/24 05:59:40 AM,11.08,46.47,,,,,
8600,12/28/24 06:14:40 AM,11.07,46.47,,,,,
8601,12/28/24 06:29:40 AM,11.07,46.51,,,,,
8602,12/28/24 06:44:40 AM,11.07,46.51,,,,,
8603,12/28/24 06:59:40 AM,11.06,46.51,,,,,
8604,12/28/24 07:14:40 AM,11.07,46.54,,,,,
8605,12/28/24 07:29:40 AM,11.07,46.54,,,,,
8606,12/28/24 07:44:40 AM,11.07,46.54,,,,,
8607,12/28/24 07:59:40 AM,11.08,46.54,,,,,
8608,12/28/24 08:14:40 AM,11.07,46.58,,,,,
8609,12/28/24 08:29:40 AM,11.07,46.58,,,,,
8610,12/28/24 08:44:40 AM,11.07,46.58,,,,,
8611,12/28/24 08:59:40 AM,11.07,46.62,,,,,
8612,12/28/24 09:14:40 AM,11.06,46.62,,,,,
8613,12/28/24 09:29:40 AM,11.06,46.62,,,,,
8614,12/28/24 09:44:40 AM,11.07,46.65,,,,,
8615,12/28/24 09:59:40 AM,11.06,46.65,,,,,
8616,12/28/24 10:14:40 AM,11.07,46.65,,,,,
8617,12/28/24 10:29:40 AM,11.06,46.69,,,,,
8618,12/28/24 10:44:40 AM,11.06,46.69,,,,,
8619,12/28/24 10:59:40 AM,11.06,46.69,,,,,
8620,12/28/24 11:14:40 AM,11.06,46.72,,,,,
8621,12/28/24 11:29:40 AM,11.06,46.72,,,,,
8622,12/28/24 11:44:40 AM,11.06,46.72,,,,,
8623,12/28/24 11:59:40 AM,11.06,46.76,,,,,
8624,12/28/24 12:14:40 PM,11.06,46.76,,,,,
8625,12/28/24 12:29:40 PM,11.06,46.76,,,,,
8626,12/28/24 12:44:40 PM,11.06,46.80,,,,,
8627,12/28/24 12:59:40 PM,11.06,46.80,,,,,
8628,12/28/24 01:14:40 PM,11.06,46.80,,,,,
8629,12/28/24 01:29:40 PM,11.06,46.83,,,,,
8630,12/28/24 01:44:40 PM,11.06,46.83,,,,,
8631,12/28/24 01:59:40 PM,11.06,46.87,,,,,
8632,12/28/24 02:14:40 PM,11.07,46.87,,,,,
8633,12/28/24 02:29:40 PM,11.06,46.87,,,,,
8634,12/28/24 02:44:40 PM,11.07,46.90,,,,,
8635,12/28/24 02:59:40 PM,11.06,46.90,,,,,
8636,12/28/24 03:14:40 PM,11.07,46.94,,,,,
8637,12/28/24 03:29:40 PM,11.06,46.94,,,,,
8638,12/28/24 03:44:40 PM,11.06,46.94,,,,,
8639,12/28/24 03:59:40 PM,11.06,46.98,,,,,
8640,12/28/24 04:14:40 PM,11.07,46.98,,,,,
8641,12/28/24 04:29:40 PM,11.06,47.01,,,,,
8642,12/28/24 04:44:40 PM,11.07,47.05,,,,,
8643,12/28/24 04:59:40 PM,11.07,47.05,,,,,
8644,12/28/24 05:14:40 PM,11.07,47.05,,,,,
8645,12/28/24 05:29:40 PM,11.07,47.08,,,,,
8646,12/28/24 05:44:40 PM,11.07,47.08,,,,,
8647,12/28/24 05:59:40 PM,11.07,47.12,,,,,
8648,12/28/24 06:14:40 PM,11.07,47.12,,,,,
8649,12/28/24 06:29:40 PM,11.06,47.16,,,,,
8650,12/28/24 06:44:40 PM,11.06,47.16,,,,,
8651,12/28/24 06:59:40 PM,11.06,47.19,,,,,
8652,12/28/24 07:14:40 PM,11.06,47.23,,,,,
8653,12/28/24 07:29:40 PM,11.05,47.23,,,,,
8654,12/28/24 07:44:40 PM,11.05,47.23,,,,,
8655,12/28/24 07:59:40 PM,11.05,47.26,,,,,
8656,12/28/24 08:14:40 PM,11.05,47.30,,,,,
8657,12/28/24 08:29:40 PM,11.04,47.30,,,,,
8658,12/28/24 08:44:40 PM,11.05,47.34,,,,,
8659,12/28/24 08:59:40 PM,11.04,47.34,,,,,
8660,12/28/24 09:14:40 PM,11.04,47.37,,,,,
8661,12/28/24 09:29:40 PM,11.03,47.41,,,,,
8662,12/28/24 09:44:40 PM,11.04,47.41,,,,,
8663,12/28/24 09:59:40 PM,11.04,47.44,,,,,
8664,12/28/24 10:14:40 PM,11.03,47.44,,,,,
8665,12/28/24 10:29:40 PM,11.03,47.48,,,,,
8666,12/28/24 10:44:40 PM,11.03,47.48,,,,,
8667,12/28/24 10:59:40 PM,11.03,47.52,,,,,
8668,12/28/24 11:14:40 PM,11.03,47.55,,,,,
8669,12/28/24 11:29:40 PM,11.03,47.59,,,,,
8670,12/28/24 11:44:40 PM,11.03,47.59,,,,,
8671,12/28/24 11:59:40 PM,11.03,47.62,,,,,
8672,12/29/24 12:14:40 AM,11.03,47.62,,,,,
8673,12/29/24 12:29:40 AM,11.02,47.66,,,,,
8674,12/29/24 12:44:40 AM,11.03,47.70,,,,,
8675,12/29/24 12:59:40 AM,11.01,47.70,,,,,
8676,12/29/24 01:14:40 AM,11.03,47.73,,,,,
8677,12/29/24 01:29:40 AM,11.02,47.73,,,,,
8678,12/29/24 01:44:40 AM,11.01,47.77,,,,,
8679,12/29/24 01:59:40 AM,11.01,47.80,,,,,
8680,12/29/24 02:14:40 AM,11.01,47.80,,,,,
8681,12/29/24 02:29:40 AM,11.01,47.84,,,,,
8682,12/29/24 02:44:40 AM,11.00,47.84,,,,,
8683,12/29/24 02:59:40 AM,11.00,47.88,,,,,
8684,12/29/24 03:14:40 AM,10.99,47.91,,,,,
8685,12/29/24 03:29:40 AM,10.99,47.91,,,,,
8686,12/29/24 03:44:40 AM,10.99,47.95,,,,,
8687,12/29/24 03:59:40 AM,10.98,47.95,,,,,
8688,12/29/24 04:14:40 AM,10.98,47.98,,,,,
8689,12/29/24 04:29:40 AM,10.98,47.98,,,,,
8690,12/29/24 04:44:40 AM,10.98,47.98,,,,,
8691,12/29/24 04:59:40 AM,10.98,48.02,,,,,
8692,12/29/24 05:14:40 AM,10.98,48.02,,,,,
8693,12/29/24 05:29:40 AM,10.96,48.06,,,,,
8694,12/29/24 05:44:40 AM,10.96,48.06,,,,,
8695,12/29/24 05:59:40 AM,10.96,48.09,,,,,
8696,12/29/24 06:14:40 AM,10.96,48.09,,,,,
8697,12/29/24 06:29:40 AM,10.96,48.09,,,,,
8698,12/29/24 06:44:40 AM,10.96,48.13,,,,,
8699,12/29/24 06:59:40 AM,10.98,48.13,,,,,
8700,12/29/24 07:14:40 AM,10.98,48.13,,,,,
8701,12/29/24 07:29:40 AM,10.98,48.16,,,,,
8702,12/29/24 07:44:40 AM,10.99,48.16,,,,,
8703,12/29/24 07:59:40 AM,10.98,48.16,,,,,
8704,12/29/24 08:14:40 AM,10.99,48.20,,,,,
8705,12/29/24 08:29:40 AM,10.98,48.20,,,,,
8706,12/29/24 08:44:40 AM,10.99,48.24,,,,,
8707,12/29/24 08:59:40 AM,10.99,48.24,,,,,
8708,12/29/24 09:14:40 AM,10.98,48.27,,,,,
8709,12/29/24 09:29:40 AM,10.96,48.31,,,,,
8710,12/29/24 09:44:40 AM,10.95,48.31,,,,,
8711,12/29/24 09:59:40 AM,10.94,48.34,,,,,
8712,12/29/24 10:14:40 AM,10.94,48.38,,,,,
8713,12/29/24 10:29:40 AM,10.92,48.42,,,,,
8714,12/29/24 10:44:40 AM,10.92,48.45,,,,,
8715,12/29/24 10:59:40 AM,10.91,48.45,,,,,
8716,12/29/24 11:14:40 AM,10.89,48.49,,,,,
8717,12/29/24 11:29:40 AM,10.89,48.52,,,,,
8718,12/29/24 11:44:40 AM,10.88,48.56,,,,,
8719,12/29/24 11:59:40 AM,10.87,48.60,,,,,
8720,12/29/24 12:14:40 PM,10.86,48.63,,,,,
8721,12/29/24 12:29:40 PM,10.86,48.67,,,,,
8722,12/29/24 12:44:40 PM,10.86,48.67,,,,,
8723,12/29/24 12:59:40 PM,10.84,48.70,,,,,
8724,12/29/24 01:14:40 PM,10.84,48.74,,,,,
